    1        35.10910   -0.42568
    2        35.10910    4.62483
    3        35.10910   10.31491
    4        35.10910   15.64358
    5        35.10910   20.13919
    6        35.10910   22.69683
    7        35.10910   23.76303
    8        35.10910   24.20887
    9        35.10910   24.27556
   10        35.10910   24.32891
   11        35.10910   24.13879
   12        35.10910   24.13198
   13        35.10910   24.34274
   14        35.10910   24.24200
